"","CKU1","CKU3","CKU4","CKU5","CKU2","CLU1","CLU2","CLU3","CLU4","CLU5","JPU1","JPU2","JPU3","JPU4","JPU5","MHU1","MHU2","MHU3","MHU4","MHU5","YMU1","YMU2","YMU3","YMU4","YMU5"
"OTU263.p:Evosea-Evosea_X.g:WIM80-lineage_X",2,2,1,2,3,1,1,0,5,1,1,4,1,0,5,3,5,6,4,10,5,2,0,1,1
"OTU264.p:Evosea-Evosea_X.g:Flamella-lineage_X",2,1,1,0,1,0,0,0,1,0,1,1,1,0,1,4,2,8,0,1,0,3,1,0,30
"OTU265.p:Stramenopiles-Gyrista.g:Synchromophyceae_XXX",0,1,2,0,1,1,1,0,5,2,2,3,3,2,6,2,5,1,2,3,0,0,2,0,0
"OTU267.p:Rhizaria-Cercozoa.g:Leptophryidae_X",1,0,0,0,1,0,3,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0
"OTU273.p:Evosea-Evosea_X.g:Variosea_XXX",0,2,0,0,2,1,2,2,0,1,0,0,3,0,2,0,1,0,3,2,0,0,0,0,0
"OTU275.p:Evosea-Evosea_X.g:Variosea_XXX",1,2,0,0,0,2,3,6,0,2,0,0,1,0,0,1,3,0,1,5,0,0,2,2,1
"OTU277.p:Alveolata-Ciliophora.g:Phascolodon",1,5,1,0,8,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU280.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,2,3,1,5,7,0,6,1,1,1
"OTU282.p:Alveolata-Ciliophora.g:Oxytrichidae_X",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,18,1,0,0,0,0,0
"OTU283.p:Rhizaria-Cercozoa.g:Sandona",1,0,4,6,2,5,4,2,4,8,0,0,6,3,4,4,5,4,7,6,2,0,6,3,0
"OTU284.p:Evosea-Evosea_X.g:Variosea_XXX",2,0,0,4,1,0,1,1,0,1,2,4,0,2,3,0,6,3,9,0,0,1,0,1,3
"OTU285.p:Alveolata-Apicomplexa.g:Amoebogregarina",0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU288.p:Alveolata-Ciliophora.g:Suctoria_XX",1,0,2,1,1,0,1,0,0,0,1,1,0,0,1,0,0,6,0,0,2,18,22,4,7
"OTU290.p:Alveolata-Ciliophora.g:Nassulida_X",0,0,0,2,0,0,0,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU291.p:Rhizaria-Cercozoa.g:Massisteria",0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU292.p:Stramenopiles-Bigyra.g:Labyrinthulaceae_X",0,0,1,0,1,0,0,0,0,5,2,9,1,1,3,0,9,7,1,0,1,0,0,0,0
"OTU293.p:Evosea-Evosea_X.g:Variosea_XXX",0,4,3,0,0,0,0,0,0,1,1,0,5,1,1,2,2,0,2,2,0,0,6,0,0
"OTU300.p:Chlorophyta-Chlorophyta_X.g:Chlamydomonas",3,14,4,5,5,11,7,21,15,7,5,4,4,2,2,9,4,3,10,9,0,4,2,20,3
"OTU302.p:Evosea-Evosea_X.g:Ceratiomyxella",1,0,0,3,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU304.p:Evosea-Evosea_X.g:AND16-lineage_X",2,0,1,1,1,0,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,5
"OTU305.p:Alveolata-Ciliophora.g:Kalometopia",0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU308.p:Chlorophyta-Chlorophyta_X.g:Tetracystis",0,0,0,0,0,0,1,0,3,0,2,2,2,0,0,1,1,12,2,1,0,0,0,0,0
"OTU310.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,1,0,1,1,2,0,1,0,9,0,1,5,2,2,3,1,8,2,3,8,15,6,4,17
"OTU316.p:Alveolata-Ciliophora.g:OLIGO9_X",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"OTU317.p:Chlorophyta-Chlorophyta_X.g:Monomastigaceae-A",0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"OTU318.p:Tubulinea-Tubulinea_X.g:Ptolemeba",1,1,0,0,0,0,1,2,4,0,0,3,6,0,2,0,1,1,0,3,4,4,5,0,2
"OTU321.p:Evosea-Evosea_X.g:WIM5-lineage_X",0,0,0,0,6,3,3,0,0,0,2,0,3,1,3,0,0,0,0,0,0,1,0,0,0
"OTU322.p:Stramenopiles-Bigyra.g:Labyrinthula",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU323.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,219,0,2,2,1,4,2,3,2,3,0,3,3,2,1,1,3,2,5,9,0,5,4
"OTU325.p:Stramenopiles-Bigyra.g:MAST-11_X",1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU326.p:Tubulinea-Tubulinea_X.g:Ptolemeba",1,0,1,0,0,3,0,0,0,0,0,0,0,0,2,3,6,3,0,1,0,2,2,1,1
"OTU327.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,2,0,3,1,0,1,0,1,1,0,0,0,2,4,3,6,5,1,0,0,0,0,0
"OTU330.p:Rhizaria-Cercozoa.g:Group-Te",0,1,0,1,3,0,0,1,3,4,0,1,1,0,0,0,1,2,2,2,3,4,2,4,3
"OTU331.p:Alveolata-Ciliophora.g:Colpoda",1,4,2,1,1,2,3,0,1,5,2,4,5,3,5,4,0,2,0,1,2,2,9,6,5
"OTU332.p:Opisthokonta-Choanoflagellata.g:Monosigidae_Group_O_X",0,0,4,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU333.p:Rhizaria-Cercozoa.g:Spongospora",0,0,0,2,4,0,2,0,0,0,0,0,1,0,0,2,4,0,2,0,0,0,0,0,0
"OTU334.p:Opisthokonta-Opisthokonta_X.g:Opisthokonta_XXXXX",0,0,2,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,27,0,1,1,0
"OTU335.p:Evosea-Evosea_X.g:Ceratiomyxella",0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0
"OTU339.p:Alveolata-Ciliophora.g:Sessilida_X",4,1,1,2,2,3,2,5,1,3,5,0,3,0,2,8,6,1,0,0,0,0,11,0,0
"OTU340.p:Stramenopiles-Bigyra.g:Labyrinthulaceae_X",0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
"OTU342.p:Tubulinea-Tubulinea_X.g:Saccamoeba",1,3,2,0,1,5,1,2,1,2,1,1,0,2,0,4,3,1,4,0,0,0,1,1,0
"OTU344.p:Chlorophyta-Chlorophyta_X.g:Protosiphon",0,0,1,1,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU346.p:Rhizaria-Cercozoa.g:Cercomonas",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"OTU349.p:Rhizaria-Cercozoa.g:Cercomonas",0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0
"OTU350.p:Alveolata-Chrompodellids.g:Colpodellidae2",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU353.p:Rhizaria-Cercozoa.g:sm27-lineage_X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,5,1,10,0
"OTU354.p:Evosea-Evosea_X.g:Acramoebidae_X",1,2,1,0,0,0,0,0,1,0,0,1,1,0,1,3,1,2,0,0,0,1,2,0,3
"OTU355.p:Evosea-Evosea_X.g:Variosea_XXX",3,2,0,0,2,0,0,0,2,1,0,2,4,2,1,0,1,4,0,2,5,3,0,6,4
"OTU356.p:Stramenopiles-Gyrista.g:Xanthonema",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,2,3,0,0,4,1,5,2,1
"OTU358.p:Alveolata-Ciliophora.g:Sessilida_X",0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU361.p:Alveolata-Ciliophora.g:Cyrtolophosidida_X",1,3,2,2,4,1,8,3,6,8,8,3,9,4,1,4,3,3,6,4,10,7,6,4,3
"OTU362.p:Stramenopiles-Bigyra.g:Borokaceae_X",0,0,1,0,0,0,2,1,1,0,0,0,0,0,2,0,1,2,3,0,5,1,4,0,2
"OTU363.p:Alveolata-Chrompodellids.g:Colpodellida_CHR1_X",0,3,0,1,0,0,0,1,0,1,2,0,2,0,0,0,1,0,2,1,0,0,0,0,0
"OTU364.p:Tubulinea-Tubulinea_X.g:Copromyxa",0,0,0,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,6,2,5,3,1
"OTU365.p:Evosea-Evosea_X.g:Flamella-lineage_X",0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU366.p:Evosea-Evosea_X.g:Flamella",0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,5,1,0,0,0,0,0,8,2,0
"OTU368.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,2,0,0,0,0,0,0,0,10,0,7,0,0,1,1,0,0,0,0,0,2,13,4,1
"OTU369.p:Alveolata-Apicomplexa.g:Xiphocephalus",0,0,0,0,0,0,0,0,0,0,317,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU371.p:Rhizaria-Cercozoa.g:Neocercomonas",0,0,0,7,1,0,1,0,0,0,2,0,1,1,1,1,0,4,0,3,0,1,1,1,1
"OTU372.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,7,2,5,2,3,0,0,0,0,0
"OTU373.p:Evosea-Evosea_X.g:Protostelium",0,0,1,0,1,0,0,3,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0
"OTU374.p:Chlorophyta-Chlorophyta_X.g:Chloromonas",0,0,0,2,0,10,0,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"OTU375.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,1,3,1,1,1,0,1,0,0,1,1,2,1,2,1,2,0,0,0,9,7
"OTU376.p:Rhizaria-Cercozoa.g:Massisteria",0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU377.p:Alveolata-Ciliophora.g:Microthoracida_X",1,3,1,0,2,0,1,1,1,1,0,1,1,1,2,1,4,1,16,1,0,1,2,0,0
"OTU378.p:Stramenopiles-Gyrista.g:Bacillariophyceae_XXX",0,0,5,2,1,0,0,0,1,1,1,1,0,0,0,5,2,0,1,6,0,0,0,0,0
"OTU379.p:Evosea-Evosea_X.g:Flamella-lineage_X",0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU380.p:Chlorophyta-Chlorophyta_X.g:Heterochlamydomonas",0,1,1,1,0,0,1,0,2,0,0,1,0,2,0,5,4,0,0,2,0,2,1,1,0
"OTU381.p:Stramenopiles-Gyrista.g:Ochromonadales_clade-XIII_X",0,2,3,1,0,1,0,1,0,1,0,3,0,2,1,1,0,3,6,0,4,7,2,5,2
"OTU383.p:Evosea-Evosea_X.g:Acramoebidae_X",3,2,0,0,0,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"OTU384.p:Evosea-Evosea_X.g:WIM80-lineage_X",0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU386.p:Evosea-Evosea_X.g:Variosea_XXX",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9
"OTU387.p:Apusomonada-Apusomonada_X.g:Apusomonadidae_Group-1_XX",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0,2,2,0,0,0,2,1
"OTU388.p:Evosea-Evosea_X.g:Flamella-lineage_X",0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,2,0,0,1,2,3,0,0,0,0
"OTU391.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,1,2,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU392.p:Alveolata-Ciliophora.g:Litostomatea_XXX",0,0,2,1,0,0,1,0,1,0,0,0,0,0,2,0,2,1,4,0,0,0,1,0,0
"OTU393.p:Rhizaria-Cercozoa.g:Platyreta",1,2,1,0,2,0,2,0,3,5,1,0,3,0,0,0,0,1,0,0,4,4,1,4,5
"OTU395.p:Apusomonada-Apusomonada_X.g:Apusomonadidae_Group-1_XX",4,0,0,0,0,2,0,1,1,3,0,0,0,0,1,0,0,5,1,2,4,0,0,1,3
"OTU396.p:Stramenopiles-Bigyra.g:MAST-11_X",3,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
"OTU400.p:Evosea-Evosea_X.g:Flamella-lineage_X",0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU401.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,1,2,1,0,0,0,0,2,0,0,0,0,2,4,2,1,0,0,0,0,0,0
"OTU402.p:Tubulinea-Tubulinea_X.g:Copromyxa",295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU407.p:Rhizaria-Cercozoa.g:Vampyrellida_clade_B",0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU408.p:Rhodophyta-Rhodophyta_X.g:Rhodophyta_XXXXX",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU409.p:Evosea-Evosea_X.g:Phalansterium",0,3,2,0,2,0,0,0,0,1,0,2,0,0,0,2,0,4,1,4,0,1,0,0,0
"OTU410.p:Rhizaria-Cercozoa.g:Cercomonas",0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3,1,1,1,0,2,1,2,1,0
"OTU411.p:Chlorophyta-Chlorophyta_X.g:Deasonia",0,0,1,0,0,5,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"OTU412.p:Evosea-Evosea_X.g:AND16-lineage_X",1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"OTU413.p:Rhizaria-Cercozoa.g:Rhogostoma",1,0,1,1,0,1,0,0,1,1,0,1,2,0,0,2,0,0,0,0,0,6,1,2,6
"OTU414.p:Rhizaria-Cercozoa.g:Thalassomyxa-lineage_X",0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,2,0,2,0,1,0,3,2
"OTU416.p:Rhizaria-Cercozoa.g:Massisteria",0,1,0,1,0,1,1,0,1,1,2,0,1,1,0,0,0,5,1,6,10,3,1,0,4
"OTU417.p:Alveolata-Apicomplexa.g:Actinocephalidae_NEO1",0,1,1,5,0,1,0,1,0,0,0,1,2,0,0,2,0,0,0,4,13,0,1,0,3
"OTU418.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,1,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
"OTU420.p:Alveolata-Ciliophora.g:Paratetrahymena",1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,3,5,1,0,0,0,0,0
"OTU421.p:Alveolata-Ciliophora.g:Blepharisma",0,0,1,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,2,0,2,0,2,1
"OTU422.p:Cryptophyta-Cryptophyta_X.g:Cryptomonas",3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU424.p:Tubulinea-Tubulinea_X.g:Paraflabellula",0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
"OTU427.p:Apusomonada-Apusomonada_X.g:Apusomonadidae_Group-1_XX",0,0,0,0,0,1,0,6,1,1,0,0,2,0,0,0,1,0,0,0,0,0,3,1,0
"OTU428.p:Chlorophyta-Chlorophyta_X.g:Chlamydomonas",0,0,0,1,0,0,0,0,0,1,2,1,0,0,1,0,2,0,0,0,0,0,0,1,0
"OTU429.p:Streptophyta-Streptophyta_X.g:Streptophyta_XXXXX",1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,5,1,1
"OTU430.p:Alveolata-Ciliophora.g:Colpodida_X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"OTU431.p:Alveolata-Ciliophora.g:Paraenchelys",0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU432.p:Evosea-Evosea_X.g:AND16-lineage_X",0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU434.p:Alveolata-Ciliophora.g:Apocyrtolophosis",0,1,0,0,0,0,0,3,1,2,2,1,2,0,1,0,0,2,3,0,0,0,0,0,0
"OTU435.p:Rhodophyta-Rhodophyta_X.g:Porphyra",0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU436.p:Stramenopiles-Gyrista.g:Chlorellidium",0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,2,0,4,4,2,0,1,2
"OTU438.p:Alveolata-Ciliophora.g:Oxytrichidae_X",0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"OTU440.p:Alveolata-Ciliophora.g:Evaginogenida_X",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU441.p:Chlorophyta-Chlorophyta_X.g:Oocystis",0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU443.p:Stramenopiles-Gyrista.g:Nitzschia",0,4,3,1,0,0,0,2,2,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0
"OTU445.p:Evosea-Evosea_X.g:Phalansterium",0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,2,4,0,0,5,2,0
"OTU446.p:Telonemia-Telonemia_X.g:Telonemia-Group-2_X",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU448.p:Evosea-Evosea_X.g:AND16-lineage_X",0,1,0,0,0,1,0,3,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
"OTU451.p:Stramenopiles-Bigyra.g:Labyrinthulaceae_X",1,4,4,0,2,3,2,5,1,0,2,0,1,0,0,0,6,3,0,3,0,0,0,0,0
"OTU452.p:Rhizaria-Cercozoa.g:Paracercomonas",1,2,0,0,1,3,2,1,0,0,1,2,0,1,1,0,0,1,0,0,2,1,0,1,3
"OTU453.p:Centroplasthelida-Centroplasthelida_X.g:Centroplasthelida_XXXXX",0,0,1,0,2,0,2,3,0,0,2,2,4,0,2,4,3,1,0,3,0,0,0,1,1
"OTU454.p:Evosea-Evosea_X.g:Flamella",0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU455.p:Tubulinea-Tubulinea_X.g:Echinamoeba",0,0,2,0,0,0,0,0,2,0,1,0,2,0,0,1,0,1,1,0,2,1,0,0,5
"OTU456.p:Discosea-Discosea_X.g:Acanthamoeba",1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,3,2,1,0,0,1,0,1,0
"OTU457.p:Tubulinea-Tubulinea_X.g:Echinamoeba",0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"OTU458.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,1,0,3,0,3,0,2
"OTU460.p:Alveolata-Ciliophora.g:Colpoda",0,0,0,0,0,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"OTU462.p:Evosea-Evosea_X.g:Schizoplasmodiopsis",0,1,1,0,0,2,0,0,0,2,0,3,0,0,1,0,2,0,1,2,0,0,0,0,0
"OTU464.p:Chlorophyta-Chlorophyta_X.g:Lobosphaeropsis",0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU465.p:Alveolata-Ciliophora.g:Bursariomorphida_X",1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,4,1,3,3,12
"OTU467.p:Stramenopiles-Gyrista.g:Triparma",0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU468.p:Rhizaria-Cercozoa.g:Rhogostoma-lineage_X",0,0,0,0,1,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU469.p:Chlorophyta-Chlorophyta_X.g:Tetracystis",0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1
"OTU471.p:Stramenopiles-Gyrista.g:Ochromonadales_XX",0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,3,1,0
"OTU472.p:Alveolata-Apicomplexa.g:Monocystis",0,0,0,0,0,3,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU475.p:Stramenopiles-Bigyra.g:Oblongichytrium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU476.p:Evosea-Evosea_X.g:Ceratiomyxella",0,1,3,1,0,1,2,1,2,2,1,0,3,0,4,0,0,0,0,0,4,11,10,4,9
"OTU480.p:Rhizaria-Cercozoa.g:Filosa-Granofilosea_XXX",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU482.p:Stramenopiles-Bigyra.g:Fibrophrys",3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,4,4,0,0,1
"OTU483.p:Rhizaria-Cercozoa.g:Vampyrellida_clade_B",0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU484.p:Evosea-Evosea_X.g:Variosea_XXX",2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,5,0,0,0,2,0,0,1
"OTU485.p:Rhizaria-Cercozoa.g:Cercomonadidae_X",1,2,1,0,0,0,2,3,5,2,3,0,1,1,0,2,3,3,1,3,1,4,3,2,3
"OTU486.p:Tubulinea-Tubulinea_X.g:Copromyxa",1,0,0,1,1,0,0,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0
"OTU487.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4,0,0
"OTU488.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,1,2,2
"OTU490.p:Rhizaria-Cercozoa.g:Allapsidae_X",0,0,0,0,1,1,3,2,1,0,1,1,0,0,2,3,0,1,6,0,4,2,0,1,0
"OTU492.p:Rhizaria-Cercozoa.g:Cercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1
"OTU493.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,1,1,1,1,4,0,0,0,1,1,0,0,0,2,2,6,1,0,0,0,0,0
"OTU494.p:Ancyromonadida-Ancyromonadida_X.g:Ancyromonadida_Group-1_X",0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU495.p:Evosea-Evosea_X.g:ATCC50593-lineage_X",0,1,0,1,0,0,1,0,0,2,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0
"OTU496.p:Stramenopiles-Gyrista.g:Synchromophyceae_XXX",1,1,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"OTU499.p:Tubulinea-Tubulinea_X.g:Leptomyxa",1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0
"OTU500.p:Tubulinea-Tubulinea_X.g:Hartmannellidae_X",0,0,0,2,0,2,0,2,0,2,0,0,0,0,2,1,1,2,0,1,0,2,0,0,0
"OTU504.p:Alveolata-Ciliophora.g:Sessilida_X",0,0,0,0,1,0,1,4,1,1,0,0,0,0,0,1,2,0,0,0,15,0,11,3,2
"OTU505.p:Centroplasthelida-Centroplasthelida_X.g:Pterocystida_XXX",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU506.p:Rhizaria-Cercozoa.g:Glissomonadida_XX",304,0,0,1,4,1,0,1,1,1,0,2,2,0,1,2,5,3,4,3,0,0,5,2,0
"OTU509.p:Evosea-Evosea_X.g:AND16-lineage_X",0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,3,0,2,0
"OTU511.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1
"OTU513.p:Chlorophyta-Chlorophyta_X.g:Radiococcus",0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"OTU515.p:Discosea-Discosea_X.g:Thecamoeba",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4
"OTU516.p:Alveolata-Ciliophora.g:Colpoda",0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU518.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,1,3,0,0,2,0,0,1,1,0,0,0,0,5,1,2,2,1,0,0,0,0,0
"OTU519.p:Stramenopiles-Gyrista.g:Ochromonadales_clade-XII_X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU520.p:Rhizaria-Cercozoa.g:Thaumatomonas",0,0,0,2,0,0,0,4,1,0,0,1,0,0,0,1,1,0,0,0,0,4,1,1,0
"OTU521.p:Evosea-Evosea_X.g:Variosea_XXX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,10,0,1
"OTU524.p:Chlorophyta-Chlorophyta_X.g:Tetracystis",0,1,3,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,1
"OTU525.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",1,0,2,2,0,0,0,0,2,0,1,0,3,0,0,0,1,3,0,5,0,0,0,4,3
"OTU526.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3
"OTU528.p:Stramenopiles-Gyrista.g:Ochromonadales_clade-XI_X",3,3,0,0,0,2,0,0,1,0,0,1,0,0,1,2,0,0,0,3,5,1,2,1,0
"OTU529.p:Tubulinea-Tubulinea_X.g:Paraflabellula",0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
